2,hillclimber_Sophie1,1775,40975
B0,43,32,2.774150290000023,Standard
H124,50,31
50,31
43,31
43,32
H25,50,29
50,29
43,29
43,32
H51,47,27
47,27
43,27
43,32
H59,44,29
44,29
43,29
43,32
H6,36,36
36,36
43,36
43,32
H34,45,50
45,50
43,50
43,32
H9,44,18
44,18
43,18
43,32
H32,50,18
50,18
43,18
43,32
H4,50,40
50,40
43,40
43,32
H35,40,29
40,29
43,29
43,32
H137,41,34
41,34
43,34
43,32
H123,46,27
46,27
43,27
43,32
H56,47,19
47,19
43,19
43,32
H139,37,37
37,37
43,37
43,32
H29,36,32
36,32
43,32
43,32
H86,42,28
42,28
43,28
43,32
H18,47,30
47,30
43,30
43,32
H28,48,41
48,41
43,41
43,32
H14,48,26
48,26
43,26
43,32
H129,46,34
46,34
43,34
43,32
H143,45,30
45,30
43,30
43,32
H45,43,40
43,40
43,40
43,32
H74,47,35
47,35
43,35
43,32
H38,33,28
33,28
43,28
43,32
H63,49,39
49,39
43,39
43,32
H149,40,31
40,31
43,31
43,32
H100,33,32
33,32
43,32
43,32
H27,40,32
40,32
43,32
43,32
H146,38,47
38,47
43,47
43,32
H145,20,37
20,37
43,37
43,32
B1,33,9,20.874539120000108,Standard
H54,27,5
27,5
33,5
33,9
H64,27,18
27,18
33,18
33,9
H87,41,12
41,12
33,12
33,9
H24,45,12
45,12
33,12
33,9
H65,24,19
24,19
33,19
33,9
H104,36,12
36,12
33,12
33,9
H44,49,7
49,7
33,7
33,9
H107,48,3
48,3
33,3
33,9
H31,41,2
41,2
33,2
33,9
H69,29,1
29,1
33,1
33,9
H55,26,18
26,18
33,18
33,9
H141,43,11
43,11
33,11
33,9
H148,34,1
34,1
33,1
33,9
H52,25,16
25,16
33,16
33,9
H114,37,3
37,3
33,3
33,9
H90,50,12
50,12
33,12
33,9
H41,31,15
31,15
33,15
33,9
H23,32,8
32,8
33,8
33,9
H30,25,5
25,5
33,5
33,9
H20,32,4
32,4
33,4
33,9
H49,28,5
28,5
33,5
33,9
H12,31,19
31,19
33,19
33,9
H46,37,18
37,18
33,18
33,9
H2,27,6
27,6
33,6
33,9
H85,37,13
37,13
33,13
33,9
H11,33,5
33,5
33,5
33,9
H118,31,13
31,13
33,13
33,9
H92,37,12
37,12
33,12
33,9
H0,44,6
44,6
33,6
33,9
H72,50,45
50,45
33,45
33,9
B2,9,33,6.930810210000253,Standard
H135,8,50
8,50
9,50
9,33
H84,1,29
1,29
9,29
9,33
H39,8,42
8,42
9,42
9,33
H1,13,35
13,35
9,35
9,33
H66,12,38
12,38
9,38
9,33
H79,1,43
1,43
9,43
9,33
H61,19,28
19,28
9,28
9,33
H120,0,26
0,26
9,26
9,33
H3,14,21
14,21
9,21
9,33
H128,7,29
7,29
9,29
9,33
H121,4,38
4,38
9,38
9,33
H62,11,34
11,34
9,34
9,33
H81,17,21
17,21
9,21
9,33
H138,12,41
12,41
9,41
9,33
H47,0,38
0,38
9,38
9,33
H147,3,25
3,25
9,25
9,33
H130,6,42
6,42
9,42
9,33
H40,9,26
9,26
9,26
9,33
H88,4,44
4,44
9,44
9,33
H142,5,35
5,35
9,35
9,33
H133,10,27
10,27
9,27
9,33
H76,12,50
12,50
9,50
9,33
H98,15,29
15,29
9,29
9,33
H116,13,33
13,33
9,33
9,33
H140,16,29
16,29
9,29
9,33
H95,17,35
17,35
9,35
9,33
H26,4,40
4,40
9,40
9,33
H101,10,25
10,25
9,25
9,33
H96,8,33
8,33
9,33
9,33
H132,4,16
4,16
9,16
9,33
H57,6,9
6,9
9,9
9,33
H36,5,29
5,29
9,29
9,33
B3,8,10,8.596367369999335,Standard
H106,14,11
14,11
8,11
8,10
H58,17,15
17,15
8,15
8,10
H22,15,19
15,19
8,19
8,10
H99,12,11
12,11
8,11
8,10
H80,15,4
15,4
8,4
8,10
H37,5,3
5,3
8,3
8,10
H93,9,4
9,4
8,4
8,10
H71,3,9
3,9
8,9
8,10
H53,1,1
1,1
8,1
8,10
H78,5,19
5,19
8,19
8,10
H13,4,1
4,1
8,1
8,10
H21,8,19
8,19
8,19
8,10
H105,18,18
18,18
8,18
8,10
H15,10,4
10,4
8,4
8,10
H113,11,9
11,9
8,9
8,10
H60,12,10
12,10
8,10
8,10
H117,1,5
1,5
8,5
8,10
H108,2,18
2,18
8,18
8,10
H17,17,9
17,9
8,9
8,10
H94,1,12
1,12
8,12
8,10
H136,8,8
8,8
8,8
8,10
H50,20,2
20,2
8,2
8,10
H67,18,6
18,6
8,6
8,10
H110,1,9
1,9
8,9
8,10
H112,14,4
14,4
8,4
8,10
H91,3,18
3,18
8,18
8,10
H103,2,19
2,19
8,19
8,10
H7,3,4
3,4
8,4
8,10
H126,11,15
11,15
8,15
8,10
B4,24,39,2.0741329900003507,Standard
H97,17,44
17,44
24,44
24,39
H134,33,47
33,47
24,47
24,39
H75,29,31
29,31
24,31
24,39
H109,30,35
30,35
24,35
24,39
H19,16,47
16,47
24,47
24,39
H111,16,50
16,50
24,50
24,39
H144,32,38
32,38
24,38
24,39
H127,23,34
23,34
24,34
24,39
H131,25,37
25,37
24,37
24,39
H43,14,48
14,48
24,48
24,39
H10,32,41
32,41
24,41
24,39
H5,15,40
15,40
24,40
24,39
H73,26,31
26,31
24,31
24,39
H70,36,50
36,50
24,50
24,39
H119,21,48
21,48
24,48
24,39
H16,14,40
14,40
24,40
24,39
H89,28,46
28,46
24,46
24,39
H122,24,26
24,26
24,26
24,39
H48,29,28
29,28
24,28
24,39
H77,15,45
15,45
24,45
24,39
H125,20,32
20,32
24,32
24,39
H83,21,29
21,29
24,29
24,39
H33,21,37
21,37
24,37
24,39
H68,18,44
18,44
24,44
24,39
H115,24,29
24,29
24,29
24,39
H82,28,44
28,44
24,44
24,39
H8,26,48
26,48
24,48
24,39
H102,3,35
3,35
24,35
24,39
H42,23,10
23,10
24,10
24,39
